,x1,x2,alpha,mean,stdev
0,0.0,-0.5,0.1,-0.1576473501912119,0.021265334184597265
1,0.0,-0.5,0.15000000000000002,-0.1260776338884284,0.01985674255414221
2,0.0,-0.5,0.20000000000000004,-0.09859258209741029,0.01893001911954328
3,0.0,-0.5,0.25000000000000006,-0.07540150189561245,0.018646098934986876
4,0.0,-0.5,0.30000000000000004,-0.056528812200213,0.0194093006636637
5,0.0,-0.5,0.3500000000000001,-0.041830843184357036,0.02151911111585216
6,0.0,-0.5,0.40000000000000013,-0.031010093329200572,0.024988586905589555
7,0.0,-0.5,0.45000000000000007,-0.023627552634593485,0.029643039431023782
8,0.0,-0.5,0.5000000000000001,-0.019115883016013413,0.03529503429460545
9,0.0,-0.5,0.5500000000000002,-0.016797539831202357,0.041818420330585644
10,0.0,-0.5,0.6000000000000002,-0.0159119556716405,0.04913360805122357
11,0.0,-0.5,0.6500000000000001,-0.015654606007103666,0.05716059305367569
12,0.0,-0.5,0.7000000000000002,-0.01522836263939098,0.06577363456063703
13,0.0,-0.5,0.7500000000000002,-0.01390450788983344,0.0747755515111407
14,0.0,-0.5,0.8000000000000002,-0.011087787428209595,0.08390356352548967
15,0.0,-0.5,0.8500000000000002,-0.006377603885084682,0.09287660671836898
16,0.0,-0.5,0.9000000000000002,0.0003835444788933273,0.10149325067398406
17,0.0,-0.5,0.9500000000000003,0.009082681310076168,0.10978579018541476
18,0.05,-0.5,0.1,-0.14872726032939454,0.013084240474432754
19,0.05,-0.5,0.15000000000000002,-0.12089129609620386,0.010326772109297356
20,0.05,-0.5,0.20000000000000004,-0.09753175569375117,0.007947880544432035
21,0.05,-0.5,0.25000000000000006,-0.07872014927181681,0.005761164311370668
22,0.05,-0.5,0.30000000000000004,-0.06435114833988109,0.0039477884061153695
23,0.05,-0.5,0.3500000000000001,-0.05416644648465763,0.0031430278725182647
24,0.05,-0.5,0.40000000000000013,-0.047773362537100184,0.0038907806670759218
25,0.05,-0.5,0.45000000000000007,-0.044658723893519436,0.005635152317411416
26,0.05,-0.5,0.5000000000000001,-0.04420113909674228,0.008041529221637585
27,0.05,-0.5,0.5500000000000002,-0.045686360375839286,0.011244460818442915
28,0.05,-0.5,0.6000000000000002,-0.04833064101643458,0.015442308128815797
29,0.05,-0.5,0.6500000000000001,-0.05131571087719067,0.020704864149260954
30,0.05,-0.5,0.7000000000000002,-0.05383646424866129,0.026926582886614318
31,0.05,-0.5,0.7500000000000002,-0.05515920614664083,0.03384425883441571
32,0.05,-0.5,0.8000000000000002,-0.0546850437459625,0.041084418872929504
33,0.05,-0.5,0.8500000000000002,-0.05201047514134416,0.04824586239889499
34,0.05,-0.5,0.9000000000000002,-0.04697602516898769,0.05504171567725678
35,0.05,-0.5,0.9500000000000003,-0.039694254538915175,0.06152795696253561
36,0.1,-0.5,0.1,-0.15038588210558146,0.013145902673712892
37,0.1,-0.5,0.15000000000000002,-0.12565930369282796,0.011327745262801447
38,0.1,-0.5,0.20000000000000004,-0.10558739021996644,0.011145064844124846
39,0.1,-0.5,0.25000000000000006,-0.09015367425791965,0.012143153441148441
40,0.1,-0.5,0.30000000000000004,-0.07917785787299181,0.01370308053286124
41,0.1,-0.5,0.3500000000000001,-0.07234254871298162,0.015264681786630653
42,0.1,-0.5,0.40000000000000013,-0.06921234132744303,0.016401967367272452
43,0.1,-0.5,0.45000000000000007,-0.06924606499194397,0.0168020321708691
44,0.1,-0.5,0.5000000000000001,-0.07180587214776324,0.016247612550215715
45,0.1,-0.5,0.5500000000000002,-0.07616860108453238,0.01462387195350942
46,0.1,-0.5,0.6000000000000002,-0.08154508377913317,0.011955621722099885
47,0.1,-0.5,0.6500000000000001,-0.08711169031460031,0.008529739944368998
48,0.1,-0.5,0.7000000000000002,-0.09205567094795697,0.005495727504114417
49,0.1,-0.5,0.7500000000000002,-0.09563234867204073,0.006164773129838392
50,0.1,-0.5,0.8000000000000002,-0.0972286891747558,0.010184654384798004
51,0.1,-0.5,0.8500000000000002,-0.09642501793757674,0.014619793306590585
52,0.1,-0.5,0.9000000000000002,-0.09304531006631578,0.018485033308460883
53,0.1,-0.5,0.9500000000000003,-0.08718691381295685,0.021944388532814076
54,0.15000000000000002,-0.5,0.1,-0.15949574029775704,0.015129388630771056
55,0.15000000000000002,-0.5,0.15000000000000002,-0.1373554306168785,0.014563881204355032
56,0.15000000000000002,-0.5,0.20000000000000004,-0.11985372400363303,0.016034170987652224
57,0.15000000000000002,-0.5,0.25000000000000006,-0.10693254484021963,0.01871806128170992
58,0.15000000000000002,-0.5,0.30000000000000004,-0.09838661909861912,0.021885924293376564
59,0.15000000000000002,-0.5,0.3500000000000001,-0.09388906261096963,0.025026472791211393
60,0.15000000000000002,-0.5,0.40000000000000013,-0.09300739304069339,0.027786488467399895
61,0.15000000000000002,-0.5,0.45000000000000007,-0.09521140213541912,0.029916934840185743
62,0.15000000000000002,-0.5,0.5000000000000001,-0.09987733189279879,0.03125356873617841
63,0.15000000000000002,-0.5,0.5500000000000002,-0.10629458020423499,0.03171992559943084
64,0.15000000000000002,-0.5,0.6000000000000002,-0.11368129052169706,0.031341047382862426
65,0.15000000000000002,-0.5,0.6500000000000001,-0.1212135866068138,0.030254259463293933
66,0.15000000000000002,-0.5,0.7000000000000002,-0.1280702053842333,0.028692819121243468
67,0.15000000000000002,-0.5,0.7500000000000002,-0.13349048471775404,0.02690527840981538
68,0.15000000000000002,-0.5,0.8000000000000002,-0.13683988997297547,0.02498564413593512
69,0.15000000000000002,-0.5,0.8500000000000002,-0.13767434202554796,0.022667583742540753
70,0.15000000000000002,-0.5,0.9000000000000002,-0.1357932080591695,0.019236545919859797
71,0.15000000000000002,-0.5,0.9500000000000003,-0.13127130393741027,0.013723777612695477
72,0.2,-0.5,0.1,-0.17241558034424997,0.015318120552059984
73,0.2,-0.5,0.15000000000000002,-0.1524644871028613,0.015451624323959547
74,0.2,-0.5,0.20000000000000004,-0.13697187365391983,0.01781531524813275
75,0.2,-0.5,0.25000000000000006,-0.125878315080854,0.021454531439213068
76,0.2,-0.5,0.30000000000000004,-0.11899578644897701,0.025634781008992157
77,0.2,-0.5,0.3500000000000001,-0.11602848716813696,0.029883349106316175
78,0.2,-0.5,0.40000000000000013,-0.1165827935312791,0.03388550295696129
79,0.2,-0.5,0.45000000000000007,-0.12016867739032477,0.03742058064032082
80,0.2,-0.5,0.5000000000000001,-0.12619794770478165,0.040336639051941466
81,0.2,-0.5,0.5500000000000002,-0.1339863222897293,0.04254513830196038
82,0.2,-0.5,0.6000000000000002,-0.1427662170045778,0.044023777465915695
83,0.2,-0.5,0.6500000000000001,-0.15171522435349516,0.04481563589924878
84,0.2,-0.5,0.7000000000000002,-0.16000190850741092,0.04500898406034178
85,0.2,-0.5,0.7500000000000002,-0.16684645281372923,0.04468285847600881
86,0.2,-0.5,0.8000000000000002,-0.17158971958775737,0.04381974885459445
87,0.2,-0.5,0.8500000000000002,-0.17376127855948198,0.04222348775339358
88,0.2,-0.5,0.9000000000000002,-0.17313560531061967,0.039526828203507065
89,0.2,-0.5,0.9500000000000003,-0.16976629691453127,0.03543743258478225
90,0.25,-0.5,0.1,-0.1853796435191839,0.01309997021787713
91,0.25,-0.5,0.15000000000000002,-0.1673439096025504,0.013492493024607357
92,0.25,-0.5,0.20000000000000004,-0.153460770603715,0.016341310274285193
93,0.25,-0.5,0.25000000000000006,-0.14370192766045875,0.02053256154427814
94,0.25,-0.5,0.30000000000000004,-0.1379291629891668,0.025321327985068635
95,0.25,-0.5,0.3500000000000001,-0.1359073856951909,0.0302800723275226
96,0.25,-0.5,0.40000000000000013,-0.13730627259997163,0.03513707748261155
97,0.25,-0.5,0.45000000000000007,-0.14169396441775461,0.039699396458825906
98,0.25,-0.5,0.5000000000000001,-0.14852915560436486,0.0438222092657865
99,0.25,-0.5,0.5500000000000002,-0.15715928045824512,0.04739867220162476
100,0.25,-0.5,0.6000000000000002,-0.1668319956099822,0.05035950003047753
101,0.25,-0.5,0.6500000000000001,-0.17672483042434806,0.052673029452709436
102,0.25,-0.5,0.7000000000000002,-0.18599415704534294,0.05433381704403972
103,0.25,-0.5,0.7500000000000002,-0.1938402648469264,0.055329305902750446
104,0.25,-0.5,0.8000000000000002,-0.19958121270042284,0.05558665583677327
105,0.25,-0.5,0.8500000000000002,-0.202725150294782,0.05492747618520107
106,0.25,-0.5,0.9000000000000002,-0.20302961029995004,0.05309224130894146
107,0.25,-0.5,0.9500000000000003,-0.2005371920924972,0.04994300435359677
108,0.30000000000000004,-0.5,0.1,-0.19489507281548413,0.008854403889097535
109,0.30000000000000004,-0.5,0.15000000000000002,-0.17859519787157296,0.008940407959092242
110,0.30000000000000004,-0.5,0.20000000000000004,-0.16605902351545865,0.011999600476010059
