,x1,x2,alpha,mean,stdev
0,0.0,-0.5,0.1,-0.0002209505009886925,0.00043669463043803506
1,0.0,-0.5,0.15000000000000002,-0.0015686296505919017,0.0011709473639459674
2,0.0,-0.5,0.20000000000000004,-0.0036299128701102745,0.001663853049333846
3,0.0,-0.5,0.25000000000000006,-0.005790340650946746,0.002650355499764863
4,0.0,-0.5,0.30000000000000004,-0.007320758881178335,0.0047513740493095435
5,0.0,-0.5,0.3500000000000001,-0.00748383588370416,0.007781454861755865
6,0.0,-0.5,0.40000000000000013,-0.005621836485715903,0.011543560747334198
7,0.0,-0.5,0.45000000000000007,-0.001208631198551302,0.015959632258523246
8,0.0,-0.5,0.5000000000000001,0.006143370630979916,0.021078999237497724
9,0.0,-0.5,0.5500000000000002,0.016720915069072362,0.027081241464890625
10,0.0,-0.5,0.6000000000000002,0.0307818544181373,0.03424712399408022
11,0.0,-0.5,0.6500000000000001,0.048642875113273476,0.04290204580444421
12,0.0,-0.5,0.7000000000000002,0.07075990078169525,0.05335995199852492
13,0.0,-0.5,0.7500000000000002,0.09777796083471912,0.06589069446885473
14,0.0,-0.5,0.8000000000000002,0.13053189016773104,0.08071104004793232
15,0.0,-0.5,0.8500000000000002,0.16998774505123038,0.09798469191804948
16,0.0,-0.5,0.9000000000000002,0.21712577471726036,0.11781978548447847
17,0.0,-0.5,0.9500000000000003,0.27277718414143237,0.14026386657421847
18,5e-02,-0.5,0.1,0.022913477581823827,0.008398769213687552
19,0.05,-0.5,0.15000000000000002,0.020516519618013263,0.0048243292359171075
20,0.05,-0.5,0.20000000000000004,0.016322159297033068,0.002246368475738795
21,0.05,-0.5,0.25000000000000006,0.010894974417624326,0.0021322106349568135
22,0.05,-0.5,0.30000000000000004,0.004996143771677453,0.0037147560844588154
23,0.05,-0.5,0.3500000000000001,-0.000538681068974256,0.0052456568798208226
24,0.05,-0.5,0.40000000000000013,-0.004907645421553752,0.006570253976934424
25,0.05,-0.5,0.45000000000000007,-0.007415991360176122,0.007843781131744507
26,0.05,-0.5,0.5000000000000001,-0.007501220574795298,0.009403263426856294
27,0.05,-0.5,0.5500000000000002,-0.0047076441683202574,0.011742959605094784
28,0.05,-0.5,0.6000000000000002,0.0013807945524604293,0.015368456643712843
29,0.05,-0.5,0.6500000000000001,0.011230766311200568,0.020644162715408015
30,0.05,-0.5,0.7000000000000002,0.025448025222658543,0.027796474452865885
31,0.05,-0.5,0.7500000000000002,0.04483797769626108,0.03699931868140459
32,0.05,-0.5,0.8000000000000002,0.07041624354701526,0.04842686496804341
33,0.05,-0.5,0.8500000000000002,0.10335576746592778,0.06225668986897464
34,0.05,-0.5,0.9000000000000002,0.14486880239837774,0.07864776431370707
35,0.05,-0.5,0.9500000000000003,0.19603478753697345,0.09771835969619633
36,0.1,-0.5,0.1,0.0228893899616196,0.01516749308957693
37,0.1,-0.5,0.15000000000000002,0.02050321923206866,0.008563118925830825
38,0.1,-0.5,0.20000000000000004,0.01607587931539456,0.0027426263922711285
39,0.1,-0.5,0.25000000000000006,0.009979694224512059,0.0030598006782582236
40,0.1,-0.5,0.30000000000000004,0.0028402704597283446,0.007393624162536859
41,0.1,-0.5,0.3500000000000001,-0.004589840261360223,0.010959290455781218
