,x1,x2,alpha,mean,stdev
167,0.45,-0.5,0.3500000000000001,0.14580321330868173,0.0036430908397635142
168,0.45,-0.5,0.40000000000000013,0.14113175628745012,0.006023547195027246
169,0.45,-0.5,0.45000000000000007,0.13784556511154733,0.009302208897391615
170,0.45,-0.5,0.5000000000000001,0.13560879998135533,0.013473720553330718
171,0.45,-0.5,0.5500000000000002,0.13390312383717173,0.018507588677386437
172,0.45,-0.5,0.6000000000000002,0.1321960759837566,0.024340860846081554
173,0.45,-0.5,0.6500000000000001,0.1301173182509956,0.030886672846101013
174,0.45,-0.5,0.7000000000000002,0.12761145565707466,0.03805985001366271
175,0.45,-0.5,0.7500000000000002,0.12503933249536203,0.04582225960006299
176,0.45,-0.5,0.8000000000000002,0.12320768340987343,0.054247267190791024
177,0.45,-0.5,0.8500000000000002,0.12331845312928635,0.06359270294840398
178,0.45,-0.5,0.9000000000000002,0.12684206412382082,0.07435535869088189
179,0.45,-0.5,0.9500000000000003,0.13533123374179468,0.08726620778537222
180,0.5,-0.5,0.1,0.23022404397397622,0.0021658334351086924
181,0.5,-0.5,0.15000000000000002,0.22099996199131056,0.0016939490932293977
182,0.5,-0.5,0.20000000000000004,0.20998634682109696,0.0014445212850068328
183,0.5,-0.5,0.25000000000000006,0.19832609048944505,0.0011853086957875202
184,0.5,-0.5,0.30000000000000004,0.1869875022503038,0.0010336537126073115
185,0.5,-0.5,0.3500000000000001,0.17664643077614528,0.0013031244616237337
186,0.5,-0.5,0.40000000000000013,0.1676222865996806,0.0022642316223759847
187,0.5,-0.5,0.45000000000000007,0.1598794479668868,0.003961745502114347
188,0.5,-0.5,0.5000000000000001,0.15309475965568708,0.006426059857856321
189,0.5,-0.5,0.5500000000000002,0.14678052463523272,0.009671476132705402
190,0.5,-0.5,0.6000000000000002,0.14044251335235458,0.013662148686244144
191,0.5,-0.5,0.6500000000000001,0.13374585175756692,0.018309806118348707
192,0.5,-0.5,0.7000000000000002,0.12665944850687083,0.023496868730255437
193,0.5,-0.5,0.7500000000000002,0.11955236230755872,0.02912767383403474
194,0.5,-0.5,0.8000000000000002,0.11322280107958704,0.03521110539904804
195,0.5,-0.5,0.8500000000000002,0.10885108672232491,0.04196659949047003
196,0.5,-0.5,0.9000000000000002,0.1078801266736491,0.049918100888172244
197,0.5,-0.5,0.9500000000000003,0.11183865546695415,0.05990646532063604
198,0.55,-0.5,0.1,0.280753850623114,0.004864429399294426
199,0.55,-0.5,0.15000000000000002,0.26536443279201194,0.0038337840672944237
200,0.55,-0.5,0.20000000000000004,0.2484694450781717,0.003029008284078364
201,0.55,-0.5,0.25000000000000006,0.23119809905392685,0.0022743035271332924
202,0.55,-0.5,0.30000000000000004,0.2145142833396676,0.0016424418742357829
203,0.55,-0.5,0.3500000000000001,0.1991034380439487,0.001241204986895042
204,0.55,-0.5,0.40000000000000013,0.18530793815648394,0.0010011217526484885
205,0.55,-0.5,0.45000000000000007,0.17312273153447677,0.0007822435149142035
206,0.55,-0.5,0.5000000000000001,0.16225315874225998,0.0011368380039738298
207,0.55,-0.5,0.5500000000000002,0.15222632036056893,0.0025151745018014288
208,0.55,-0.5,0.6000000000000002,0.14253789152644458,0.004625010945556496
209,0.55,-0.5,0.6500000000000001,0.13280961773989475,0.0072979710584097695
210,0.55,-0.5,0.7000000000000002,0.1229301108138543,0.01037694961460527
211,0.55,-0.5,0.7500000000000002,0.11315354710211523,0.013721161491250982
212,0.55,-0.5,0.8000000000000002,0.10413718886604784,0.01730652378071197
213,0.55,-0.5,0.8500000000000002,0.09690826967158728,0.021384132942487043
214,0.55,-0.5,0.9000000000000002,0.09276208796808305,0.02662744291312633
215,0.55,-0.5,0.9500000000000003,0.09310423638055454,0.03410468047723275
216,0.6000000000000001,-0.5,0.1,0.32963421042131813,0.010329478770165877
217,0.6000000000000001,-0.5,0.15000000000000002,0.3069021557294036,0.009113865827571552
218,0.6000000000000001,-0.5,0.20000000000000004,0.2830173465081316,0.008105881660125063
219,0.6000000000000001,-0.5,0.25000000000000006,0.25917407052838826,0.007180721041356008
220,0.6000000000000001,-0.5,0.30000000000000004,0.23640675255865062,0.0064602604845363535
221,0.6000000000000001,-0.5,0.3500000000000001,0.21547535758486447,0.006148009933891521
222,0.6000000000000001,-0.5,0.40000000000000013,0.19679410702565292,0.00632077184473164
223,0.6000000000000001,-0.5,0.45000000000000007,0.18041608979274315,0.006816810556338008
224,0.6000000000000001,-0.5,0.5000000000000001,0.1660774794113422,0.0073661908939851115
225,0.6000000000000001,-0.5,0.5500000000000002,0.15329518402040776,0.007756400197550872
226,0.6000000000000001,-0.5,0.6000000000000002,0.14150256299785724,0.007882064571579278
227,0.6000000000000001,-0.5,0.6500000000000001,0.13020098522122225,0.00771435704324003
228,0.6000000000000001,-0.5,0.7000000000000002,0.11910174354864012,0.007224102321027221
229,0.6000000000000001,-0.5,0.7500000000000002,0.108233823161072,0.006283782417290738
230,0.6000000000000001,-0.5,0.8000000000000002,0.09799814169355159,0.004617147723951524
231,0.6000000000000001,-0.5,0.8500000000000002,0.08915729610424705,0.002151845034385878
232,0.6000000000000001,-0.5,0.9000000000000002,0.08276014256318831,0.0042200896386111325
233,0.6000000000000001,-0.5,0.9500000000000003,0.08001096142589859,0.011563136720956243
234,0.65,-0.5,0.1,0.3769404826171012,0.01747266514399321
235,0.65,-0.5,0.15000000000000002,0.34612189012932504,0.016342710631719968
236,0.65,-0.5,0.20000000000000004,0.31459486271796777,0.01542894980671929
237,0.65,-0.5,0.25000000000000006,0.2836779706344714,0.014645716796093748
238,0.65,-0.5,0.30000000000000004,0.2545290073862816,0.014138891516187304
239,0.65,-0.5,0.3500000000000001,0.2280242425074448,0.014134237572908003
240,0.65,-0.5,0.40000000000000013,0.204676244981556,0.014765417713268655
241,0.65,-0.5,0.45000000000000007,0.18460409595900273,0.015960954499468133
242,0.65,-0.5,0.5000000000000001,0.1675618575200133,0.01748444134429312
243,0.65,-0.5,0.5500000000000002,0.1530218854238683,0.01905891517101813
244,0.65,-0.5,0.6000000000000002,0.14030054401371217,0.02045564948420389
245,0.65,-0.5,0.6500000000000001,0.1287066844081437,0.021519887868258543
246,0.65,-0.5,0.7000000000000002,0.11768917662800504,0.022157467549437416
247,0.65,-0.5,0.7500000000000002,0.1069595975870925,0.02230966478039991
248,0.65,-0.5,0.8000000000000002,0.09656994372716099,0.02194930377177575
249,0.65,-0.5,0.8500000000000002,0.08693233120459354,0.02115323437045846
250,0.65,-0.5,0.9000000000000002,0.07877686046799681,0.020344156288861312
251,0.65,-0.5,0.9500000000000003,0.07305359033580316,0.020752225821950753
252,0.7000000000000001,-0.5,0.1,0.4225557777631366,0.02534223308938722
253,0.7000000000000001,-0.5,0.15000000000000002,0.383331007259585,0.02458377468081516
254,0.7000000000000001,-0.5,0.20000000000000004,0.34396023366616646,0.024072621286443132
255,0.7000000000000001,-0.5,0.25000000000000006,0.30592357577779694,0.02375283145258077
256,0.7000000000000001,-0.5,0.30000000000000004,0.27053040492955915,0.023779055641100864
257,0.7000000000000001,-0.5,0.3500000000000001,0.23878959579860748,0.024373663960788647
258,0.7000000000000001,-0.5,0.40000000000000013,0.21131431522167077,0.025683356097566452
259,0.7000000000000001,-0.5,0.45000000000000007,0.18827660271949753,0.027682877668328706
260,0.7000000000000001,-0.5,0.5000000000000001,0.16941991153112212,0.030181133978752557
261,0.7000000000000001,-0.5,0.5500000000000002,0.15412904095126123,0.0329042209716457
262,0.7000000000000001,-0.5,0.6000000000000002,0.14154794720207065,0.03558291297910843
263,0.7000000000000001,-0.5,0.6500000000000001,0.13072829907287087,0.03800503141851458
264,0.7000000000000001,-0.5,0.7000000000000002,0.120786673061275,0.04003326948526257
265,0.7000000000000001,-0.5,0.7500000000000002,0.11104683619674915,0.04160291875664641
266,0.7000000000000001,-0.5,0.8000000000000002,0.10114590265311563,0.042716195554120026
267,0.7000000000000001,-0.5,0.8500000000000002,0.09108887030453161,0.043452112979547194
268,0.7000000000000001,-0.5,0.9000000000000002,0.08124415857673739,0.044012960534122104
269,0.7000000000000001,-0.5,0.9500000000000003,0.07228189850496847,0.044823262543488014
270,0.75,-0.5,0.1,0.46627540290728575,0.03310412888542295
271,0.75,-0.5,0.15000000000000002,0.4186924936493597,0.0330329011851166
272,0.75,-0.5,0.20000000000000004,0.3716712121049568,0.03325967313719439
273,0.75,-0.5,0.25000000000000006,0.32686852540155087,0.03374670821338856
274,0.75,-0.5,0.30000000000000004,0.2857490449762281,0.034642797060884606
275,0.75,-0.5,0.3500000000000001,0.2494453575143325,0.036148904488277
276,0.75,-0.5,0.40000000000000013,0.21864981274757156,0.03839957585346429
277,0.75,-0.5,0.45000000000000007,0.1935544386460606,0.041384969663175834
278,0.75,-0.5,0.5000000000000001,0.17384936590781308,0.044943611222826876
279,0.75,-0.5,0.5500000000000002,0.15878189063801074,0.04881544424909789
280,0.75,-0.5,0.6000000000000002,0.147269408023476,0.052713973424252415
281,0.75,-0.5,0.6500000000000001,0.13805138214888757,0.0563848792010116
282,0.75,-0.5,0.7000000000000002,0.12985963617921925,0.05964111818692556
283,0.75,-0.5,0.7500000000000002,0.12158354425235984,0.06237807008637906
284,0.75,-0.5,0.8000000000000002,0.11240762617143218,0.064576516570308
285,0.75,-0.5,0.8500000000000002,0.10190340912203055,0.06630225585948347
286,0.75,-0.5,0.9000000000000002,0.09006446275358826,0.06771204365684391
287,0.75,-0.5,0.9500000000000003,0.07728203809043066,0.06907664095768115
288,0.8,-0.5,0.1,0.5079082154002208,0.040022978125758904
289,0.8,-0.5,0.15000000000000002,0.4522898392854131,0.040975703683807686
290,0.8,-0.5,0.20000000000000004,0.398109611746122,0.04229257324489231
291,0.8,-0.5,0.25000000000000006,0.34719680476791837,0.04393949231172934
292,0.8,-0.5,0.30000000000000004,0.30115284694579714,0.04604453430987864
293,0.8,-0.5,0.3500000000000001,0.2612026802219134,0.04877263160713017
294,0.8,-0.5,0.40000000000000013,0.22807565594393964,0.05222948754024633
295,0.8,-0.5,0.45000000000000007,0.20193382822355943,0.05640037298845652
296,0.8,-0.5,0.5000000000000001,0.18235992198333406,0.06113743668660492
297,0.8,-0.5,0.5500000000000002,0.16840944069588204,0.06619153683304566
298,0.8,-0.5,0.6000000000000002,0.15872253055624697,0.07126685637460574
299,0.8,-0.5,0.6500000000000001,0.15168274479322008,0.07607599877142018
300,0.8,-0.5,0.7000000000000002,0.14560313340393805,0.08038342793191054
301,0.8,-0.5,0.7500000000000002,0.1389162137642188,0.08403434319359245
302,0.8,-0.5,0.8000000000000002,0.13034397292227595,0.08697059104942542
303,0.8,-0.5,0.8500000000000002,0.11902714325776742,0.08923668808846025
304,0.8,-0.5,0.9000000000000002,0.10459903068263543,0.0909800366180092
305,0.8,-0.5,0.9500000000000003,0.08719713955088082,0.09245195340440358
306,0.8500000000000001,-0.5,0.1,0.5473519064782977,0.04548804351546443
307,0.8500000000000001,-0.5,0.15000000000000002,0.4841806708425338,0.047811006043915034
308,0.8500000000000001,-0.5,0.20000000000000004,0.423509498823023,0.05057329490983788
309,0.8500000000000001,-0.5,0.25000000000000006,0.3673194225336829,0.053727838410817845
310,0.8500000000000001,-0.5,0.30000000000000004,0.3173125964776773,0.05736827626245346
311,0.8500000000000001,-0.5,0.3500000000000001,0.27475726104739806,0.06161239781859002
312,0.8500000000000001,-0.5,0.40000000000000013,0.2403616590436286,0.06652613322259097
313,0.8500000000000001,-0.5,0.45000000000000007,0.21419553128748703,0.07207662405808739
314,0.8500000000000001,-0.5,0.5000000000000001,0.19567284344032032,0.0781171657006531
315,0.8500000000000001,-0.5,0.5500000000000002,0.18360199111486963,0.08440359474353032
316,0.8500000000000001,-0.5,0.6000000000000002,0.17630096685752505,0.0906327608309092
317,0.8500000000000001,-0.5,0.6500000000000001,0.1717661945991722,0.0964899884534353
318,0.8500000000000001,-0.5,0.7000000000000002,0.16787632691364252,0.10169506629314796
319,0.8500000000000001,-0.5,0.7500000000000002,0.16260743371560693,0.10604097980465695
320,0.8500000000000001,-0.5,0.8000000000000002,0.15423445034844008,0.10942302213241908
321,0.8500000000000001,-0.5,0.8500000000000002,0.14149571794976623,0.11185755151713764
322,0.8500000000000001,-0.5,0.9000000000000002,0.12370258730666706,0.1134907376715787
323,0.8500000000000001,-0.5,0.9500000000000003,0.10078351987067435,0.11460001871863806
324,0.9,-0.5,0.1,0.5846247668816886,0.04904424498673541
325,0.9,-0.5,0.15000000000000002,0.514423319935986,0.053079436728086335
326,0.9,-0.5,0.20000000000000004,0.4479753396219621,0.05762791631455846
327,0.9,-0.5,0.25000000000000006,0.3873820555081693,0.0626135939096254
328,0.9,-0.5,0.30000000000000004,0.3343983579745782,0.0680858065902831
329,0.9,-0.5,0.3500000000000001,0.2902752301725968,0.07410917253641694
330,0.9,-0.5,0.40000000000000013,0.2556319861960219,0.08070442421631872
331,0.9,-0.5,0.45000000000000007,0.23037713753569733,0.08781292899854438
332,0.9,-0.5,0.5000000000000001,0.21369223069063992,0.09528050562700308
333,0.9,-0.5,0.5500000000000002,0.20408597796165395,0.10286242520845806
334,0.9,-0.5,0.6000000000000002,0.19951739373016153,0.11024818281396347
335,0.9,-0.5,0.6500000000000001,0.1975777146318478,0.1171001238516576
336,0.9,-0.5,0.7000000000000002,0.19571298885023225,0.12309847209398685
337,0.9,-0.5,0.7500000000000002,0.19146359198134633,0.12798642705875324
338,0.9,-0.5,0.8000000000000002,0.1826944426367163,0.13161086132717145
339,0.9,-0.5,0.8500000000000002,0.16779072544522933,0.13395555276296908
340,0.9,-0.5,0.9000000000000002,0.14579830466550447,0.1351649586266199
341,0.9,-0.5,0.9500000000000003,0.11649503396910177,0.13555830257917673
342,0.9500000000000001,-0.5,0.1,0.6198454362238408,0.050417352901621706
343,0.9500000000000001,-0.5,0.15000000000000002,0.543067193551451,0.056483141041631595
344,0.9500000000000001,-0.5,0.20000000000000004,0.47148075713789694,0.06312049550087716
345,0.9500000000000001,-0.5,0.25000000000000006,0.40727045342146084,0.0702133794999417
346,0.9500000000000001,-0.5,0.30000000000000004,0.35219044741370453,0.07776413841587282
347,0.9500000000000001,-0.5,0.3500000000000001,0.30740934532263964,0.08578481731180916
348,0.9500000000000001,-0.5,0.40000000000000013,0.2733869340556794,0.09425107367356213
349,0.9500000000000001,-0.5,0.45000000000000007,0.24980139801652967,0.1030756254299377
350,0.9500000000000001,-0.5,0.5000000000000001,0.23554125135569848,0.11209173946834174
351,0.9500000000000001,-0.5,0.5500000000000002,0.2287695728603012,0.12105008878292962
