,x1,x2,alpha,mean,stdev
0,0.0,-0.5,0.1,-0.1270675041381253,0.4885237963140999
1,0.0,-0.5,0.15000000000000002,-0.22362901128340695,0.49561702839276195
2,0.0,-0.5,0.20000000000000004,-0.3126197842093461,0.5007136281188028
3,0.0,-0.5,0.25000000000000006,-0.3909961164870879,0.5031603383063913
4,0.0,-0.5,0.30000000000000004,-0.45615908441010333,0.5024862391768778
5,0.0,-0.5,0.3500000000000001,-0.5060888042376632,0.49836958097993017
6,0.0,-0.5,0.40000000000000013,-0.5394459615602045,0.49060912294380155
7,0.0,-0.5,0.45000000000000007,-0.555633709748804,0.47909650141233967
8,0.0,-0.5,0.5000000000000001,-0.5548157576748167,0.4637872374850912
9,0.0,-0.5,0.5500000000000002,-0.5378895671342434,0.4446719900916522
10,0.0,-0.5,0.6000000000000002,-0.5064168184086384,0.42175515169892874
11,0.0,-0.5,0.6500000000000001,-0.46251641328137794,0.39505361060701416
12,0.0,-0.5,0.7000000000000002,-0.40872800053676883,0.36463420122296347
13,0.0,-0.5,0.7500000000000002,-0.34785608422834,0.3307165042623899
14,0.0,-0.5,0.8000000000000002,-0.2828060147836595,0.29388663572854656
15,0.0,-0.5,0.8500000000000002,-0.21642344711131045,0.25551622013546593
16,0.0,-0.5,0.9000000000000002,-0.15134815079093755,0.21857707980202826
17,0.0,-0.5,0.9500000000000003,-0.08989144819256012,0.18902592624674572
18,0.05,-0.5,0.1,-0.07644794710881797,0.45611271593850927
19,0.05,-0.5,0.15000000000000002,-0.16927825891775683,0.4627520029918271
20,0.05,-0.5,0.20000000000000004,-0.25539400026457315,0.4676243151874927
21,0.05,-0.5,0.25000000000000006,-0.33201284375115847,0.47011148309617073
22,0.05,-0.5,0.30000000000000004,-0.396792861496408,0.4697612827833659
23,0.05,-0.5,0.3500000000000001,-0.4479490793556238,0.4662569234813273
24,0.05,-0.5,0.40000000000000013,-0.484336075182739,0.4593926432146201
25,0.05,-0.5,0.45000000000000007,-0.5054913439347501,0.44904977333043794
26,0.05,-0.5,0.5000000000000001,-0.5116370184861694,0.4351692339932308
27,0.05,-0.5,0.5500000000000002,-0.5036405864362905,0.4177212730476593
28,0.05,-0.5,0.6000000000000002,-0.48293823399933444,0.3966797545962302
29,0.05,-0.5,0.6500000000000001,-0.4514271325899699,0.3720149018567057
30,0.05,-0.5,0.7000000000000002,-0.41133513695632473,0.343724514056373
31,0.05,-0.5,0.7500000000000002,-0.3650778021277574,0.3119316244258181
32,0.05,-0.5,0.8000000000000002,-0.3151132271132724,0.27709530741126437
33,0.05,-0.5,0.8500000000000002,-0.26380494894010553,0.2404327019812608
34,0.05,-0.5,0.9000000000000002,-0.21330197788756777,0.20476414260084674
35,0.05,-0.5,0.9500000000000003,-0.1654432037897493,0.1760316467976082
36,0.1,-0.5,0.1,-0.027646761924529528,0.423598403270635
37,0.1,-0.5,0.15000000000000002,-0.1158239705269466,0.4297169538527915
38,0.1,-0.5,0.20000000000000004,-0.19794332296856965,0.4343877133200044
39,0.1,-0.5,0.25000000000000006,-0.2714994931365027,0.43702849873050853
40,0.1,-0.5,0.30000000000000004,-0.33443721734545306,0.437202404263743
41,0.1,-0.5,0.3500000000000001,-0.38524940350657744,0.4345915039989795
42,0.1,-0.5,0.40000000000000013,-0.42303880782651504,0.42897812869415436
43,0.1,-0.5,0.45000000000000007,-0.4475397497966469,0.42022594042533223
44,0.1,-0.5,0.5000000000000001,-0.4590994728828264,0.40825526271788587
45,0.1,-0.5,0.5500000000000002,-0.4586218630075791,0.393012941451219
46,0.1,-0.5,0.6000000000000002,-0.4474790435619411,0.3744445938712226
47,0.1,-0.5,0.6500000000000001,-0.4273986395345446,0.35248463307732947
48,0.1,-0.5,0.7000000000000002,-0.40033606069147254,0.3270860291614396
49,0.1,-0.5,0.7500000000000002,-0.36834187736860713,0.2983194244494655
50,0.1,-0.5,0.8000000000000002,-0.3334342121795544,0.26658858113993944
51,0.1,-0.5,0.8500000000000002,-0.2974850869803731,0.2330563259287246
52,0.1,-0.5,0.9000000000000002,-0.26212796418616335,0.20047325941512464
53,0.1,-0.5,0.9500000000000003,-0.2286914882272697,0.17458892255644606
54,0.15000000000000002,-0.5,0.1,0.01663864212127919,0.39078569721104184
55,0.15000000000000002,-0.5,0.15000000000000002,-0.06625423123341534,0.3963431042271395
56,0.15000000000000002,-0.5,0.20000000000000004,-0.14349960849187937,0.4008436949841468
57,0.15000000000000002,-0.5,0.25000000000000006,-0.21286906327520683,0.4037386745383921
58,0.15000000000000002,-0.5,0.30000000000000004,-0.2726093299432364,0.40460017152778294
59,0.15000000000000002,-0.5,0.3500000000000001,-0.3215221957659651,0.4031005201730026
60,0.15000000000000002,-0.5,0.40000000000000013,-0.35900415061212243,0.3990003954045302
61,0.15000000000000002,-0.5,0.45000000000000007,-0.3850440610718806,0.39213591383864616
62,0.15000000000000002,-0.5,0.5000000000000001,-0.40018068064591716,0.382397830200712
63,0.15000000000000002,-0.5,0.5500000000000002,-0.4054250839693623,0.3697028433354037
